Image,Age,Historical Notes
artifact_dataset/augmented_images\457592_aug1.jpg,991.5,probably 324–440 AH/935–1048 CE
artifact_dataset/augmented_images\457592_aug2.jpg,991.5,probably 324–440 AH/935–1048 CE
artifact_dataset/augmented_images\457592_aug3.jpg,991.5,probably 324–440 AH/935–1048 CE
artifact_dataset/augmented_images\457592_aug4.jpg,991.5,probably 324–440 AH/935–1048 CE
artifact_dataset/augmented_images\457592_aug5.jpg,991.5,probably 324–440 AH/935–1048 CE
artifact_dataset/augmented_images\457624_aug1.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457624_aug2.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457624_aug3.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457624_aug4.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457624_aug5.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457614_aug1.jpg,1325.5,716–36 AH/1316–35 CE
artifact_dataset/augmented_images\457614_aug2.jpg,1325.5,716–36 AH/1316–35 CE
artifact_dataset/augmented_images\457614_aug3.jpg,1325.5,716–36 AH/1316–35 CE
artifact_dataset/augmented_images\457614_aug4.jpg,1325.5,716–36 AH/1316–35 CE
artifact_dataset/augmented_images\457614_aug5.jpg,1325.5,716–36 AH/1316–35 CE
artifact_dataset/augmented_images\457603_aug1.jpg,815.0,198–202 AH/813–17 CE
artifact_dataset/augmented_images\457603_aug2.jpg,815.0,198–202 AH/813–17 CE
artifact_dataset/augmented_images\457603_aug3.jpg,815.0,198–202 AH/813–17 CE
artifact_dataset/augmented_images\457603_aug4.jpg,815.0,198–202 AH/813–17 CE
artifact_dataset/augmented_images\457603_aug5.jpg,815.0,198–202 AH/813–17 CE
artifact_dataset/augmented_images\457608_aug1.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457608_aug2.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457608_aug3.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457608_aug4.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457608_aug5.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457625_aug1.jpg,1209.0,596–616 AH/1199–1219 CE
artifact_dataset/augmented_images\457625_aug2.jpg,1209.0,596–616 AH/1199–1219 CE
artifact_dataset/augmented_images\457625_aug3.jpg,1209.0,596–616 AH/1199–1219 CE
artifact_dataset/augmented_images\457625_aug4.jpg,1209.0,596–616 AH/1199–1219 CE
artifact_dataset/augmented_images\457625_aug5.jpg,1209.0,596–616 AH/1199–1219 CE
artifact_dataset/augmented_images\457105_aug1.jpg,986.0,dated 376 AH/986  CE
artifact_dataset/augmented_images\457105_aug2.jpg,986.0,dated 376 AH/986  CE
artifact_dataset/augmented_images\457105_aug3.jpg,986.0,dated 376 AH/986  CE
artifact_dataset/augmented_images\457105_aug4.jpg,986.0,dated 376 AH/986  CE
artifact_dataset/augmented_images\457105_aug5.jpg,986.0,dated 376 AH/986  CE
artifact_dataset/augmented_images\457669_aug1.jpg,914.0,295–301 AH/908–914 CE
artifact_dataset/augmented_images\457669_aug2.jpg,914.0,295–301 AH/908–914 CE
artifact_dataset/augmented_images\457669_aug3.jpg,914.0,295–301 AH/908–914 CE
artifact_dataset/augmented_images\457669_aug4.jpg,914.0,295–301 AH/908–914 CE
artifact_dataset/augmented_images\457669_aug5.jpg,914.0,295–301 AH/908–914 CE
artifact_dataset/augmented_images\457690_aug1.jpg,880.5,256–79 AH/869–92 CE
artifact_dataset/augmented_images\457690_aug2.jpg,880.5,256–79 AH/869–92 CE
artifact_dataset/augmented_images\457690_aug3.jpg,880.5,256–79 AH/869–92 CE
artifact_dataset/augmented_images\457690_aug4.jpg,880.5,256–79 AH/869–92 CE
artifact_dataset/augmented_images\457690_aug5.jpg,880.5,256–79 AH/869–92 CE
artifact_dataset/augmented_images\457459_aug1.jpg,785.5,169–70 AH/785–86 CE
artifact_dataset/augmented_images\457459_aug2.jpg,785.5,169–70 AH/785–86 CE
artifact_dataset/augmented_images\457459_aug3.jpg,785.5,169–70 AH/785–86 CE
artifact_dataset/augmented_images\457459_aug4.jpg,785.5,169–70 AH/785–86 CE
artifact_dataset/augmented_images\457459_aug5.jpg,785.5,169–70 AH/785–86 CE
artifact_dataset/augmented_images\457462_aug1.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457462_aug2.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457462_aug3.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457462_aug4.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457462_aug5.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457422_aug1.jpg,750.0,130–36 AH/747–53 CE
artifact_dataset/augmented_images\457422_aug2.jpg,750.0,130–36 AH/747–53 CE
artifact_dataset/augmented_images\457422_aug3.jpg,750.0,130–36 AH/747–53 CE
artifact_dataset/augmented_images\457422_aug4.jpg,750.0,130–36 AH/747–53 CE
artifact_dataset/augmented_images\457422_aug5.jpg,750.0,130–36 AH/747–53 CE
artifact_dataset/augmented_images\457394_aug1.jpg,1209.0,596–616 AH/1199–1219 CE
artifact_dataset/augmented_images\457394_aug2.jpg,1209.0,596–616 AH/1199–1219 CE
artifact_dataset/augmented_images\457394_aug3.jpg,1209.0,596–616 AH/1199–1219 CE
artifact_dataset/augmented_images\457394_aug4.jpg,1209.0,596–616 AH/1199–1219 CE
artifact_dataset/augmented_images\457394_aug5.jpg,1209.0,596–616 AH/1199–1219 CE
artifact_dataset/augmented_images\457522_aug1.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457522_aug2.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457522_aug3.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457522_aug4.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457522_aug5.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457510_aug1.jpg,797.5,177–87 AH/793–802 CE
artifact_dataset/augmented_images\457510_aug2.jpg,797.5,177–87 AH/793–802 CE
artifact_dataset/augmented_images\457510_aug3.jpg,797.5,177–87 AH/793–802 CE
artifact_dataset/augmented_images\457510_aug4.jpg,797.5,177–87 AH/793–802 CE
artifact_dataset/augmented_images\457510_aug5.jpg,797.5,177–87 AH/793–802 CE
artifact_dataset/augmented_images\457555_aug1.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457555_aug2.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457555_aug3.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457555_aug4.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457555_aug5.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457519_aug1.jpg,777.5,160–63 AH/776–79 CE
artifact_dataset/augmented_images\457519_aug2.jpg,777.5,160–63 AH/776–79 CE
artifact_dataset/augmented_images\457519_aug3.jpg,777.5,160–63 AH/776–79 CE
artifact_dataset/augmented_images\457519_aug4.jpg,777.5,160–63 AH/776–79 CE
artifact_dataset/augmented_images\457519_aug5.jpg,777.5,160–63 AH/776–79 CE
artifact_dataset/augmented_images\457502_aug1.jpg,779.0,158–68 AH/774–84 CE
artifact_dataset/augmented_images\457502_aug2.jpg,779.0,158–68 AH/774–84 CE
artifact_dataset/augmented_images\457502_aug3.jpg,779.0,158–68 AH/774–84 CE
artifact_dataset/augmented_images\457502_aug4.jpg,779.0,158–68 AH/774–84 CE
artifact_dataset/augmented_images\457502_aug5.jpg,779.0,158–68 AH/774–84 CE
artifact_dataset/augmented_images\457291_aug1.jpg,777.5,160–63 AH/776–79 CE
artifact_dataset/augmented_images\457291_aug2.jpg,777.5,160–63 AH/776–79 CE
artifact_dataset/augmented_images\457291_aug3.jpg,777.5,160–63 AH/776–79 CE
artifact_dataset/augmented_images\457291_aug4.jpg,777.5,160–63 AH/776–79 CE
artifact_dataset/augmented_images\457291_aug5.jpg,777.5,160–63 AH/776–79 CE
artifact_dataset/augmented_images\457287_aug1.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457287_aug2.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457287_aug3.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457287_aug4.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457287_aug5.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457306_aug1.jpg,836.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457306_aug2.jpg,836.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457306_aug3.jpg,836.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457306_aug4.jpg,836.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457306_aug5.jpg,836.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457288_aug1.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457288_aug2.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457288_aug3.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457288_aug4.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457288_aug5.jpg,986.5,366–87 AH/976–97 CE
artifact_dataset/augmented_images\457271_aug1.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457271_aug2.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457271_aug3.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457271_aug4.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457271_aug5.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457304_aug1.jpg,774.5,probably 158–70 AH/763–86 CE
artifact_dataset/augmented_images\457304_aug2.jpg,774.5,probably 158–70 AH/763–86 CE
artifact_dataset/augmented_images\457304_aug3.jpg,774.5,probably 158–70 AH/763–86 CE
artifact_dataset/augmented_images\457304_aug4.jpg,774.5,probably 158–70 AH/763–86 CE
artifact_dataset/augmented_images\457304_aug5.jpg,774.5,probably 158–70 AH/763–86 CE
artifact_dataset/augmented_images\457336_aug1.jpg,767.5,101–201 AH/719–816 CE
artifact_dataset/augmented_images\457336_aug2.jpg,767.5,101–201 AH/719–816 CE
artifact_dataset/augmented_images\457336_aug3.jpg,767.5,101–201 AH/719–816 CE
artifact_dataset/augmented_images\457336_aug4.jpg,767.5,101–201 AH/719–816 CE
artifact_dataset/augmented_images\457336_aug5.jpg,767.5,101–201 AH/719–816 CE
artifact_dataset/augmented_images\457317_aug1.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457317_aug2.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457317_aug3.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457317_aug4.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457317_aug5.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457293_aug1.jpg,1052.0,422–67 AH/1030–74 CE
artifact_dataset/augmented_images\457293_aug2.jpg,1052.0,422–67 AH/1030–74 CE
artifact_dataset/augmented_images\457293_aug3.jpg,1052.0,422–67 AH/1030–74 CE
artifact_dataset/augmented_images\457293_aug4.jpg,1052.0,422–67 AH/1030–74 CE
artifact_dataset/augmented_images\457293_aug5.jpg,1052.0,422–67 AH/1030–74 CE
artifact_dataset/augmented_images\457269_aug1.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457269_aug2.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457269_aug3.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457269_aug4.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457269_aug5.jpg,763.0,141–50 AH/758–68 CE
artifact_dataset/augmented_images\457324_aug1.jpg,761.5,139–48 AH/757–66 CE
artifact_dataset/augmented_images\457324_aug2.jpg,761.5,139–48 AH/757–66 CE
artifact_dataset/augmented_images\457324_aug3.jpg,761.5,139–48 AH/757–66 CE
artifact_dataset/augmented_images\457324_aug4.jpg,761.5,139–48 AH/757–66 CE
artifact_dataset/augmented_images\457324_aug5.jpg,761.5,139–48 AH/757–66 CE
artifact_dataset/augmented_images\457335_aug1.jpg,1150.0,late 11th–early 13th century
artifact_dataset/augmented_images\457335_aug2.jpg,1150.0,late 11th–early 13th century
artifact_dataset/augmented_images\457335_aug3.jpg,1150.0,late 11th–early 13th century
artifact_dataset/augmented_images\457335_aug4.jpg,1150.0,late 11th–early 13th century
artifact_dataset/augmented_images\457335_aug5.jpg,1150.0,late 11th–early 13th century
artifact_dataset/augmented_images\468337_aug1.jpg,1049.5,"11th century, Byzantine"
artifact_dataset/augmented_images\468337_aug2.jpg,1049.5,"11th century, Byzantine"
artifact_dataset/augmented_images\468337_aug3.jpg,1049.5,"11th century, Byzantine"
artifact_dataset/augmented_images\468337_aug4.jpg,1049.5,"11th century, Byzantine"
artifact_dataset/augmented_images\468337_aug5.jpg,1049.5,"11th century, Byzantine"
artifact_dataset/augmented_images\39385_aug1.jpg,130.0,"ca. 130, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39385_aug2.jpg,130.0,"ca. 130, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39385_aug3.jpg,130.0,"ca. 130, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39385_aug4.jpg,130.0,"ca. 130, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39385_aug5.jpg,130.0,"ca. 130, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39386_aug1.jpg,165.0,"150–180, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39386_aug2.jpg,165.0,"150–180, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39386_aug3.jpg,165.0,"150–180, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39386_aug4.jpg,165.0,"150–180, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39386_aug5.jpg,165.0,"150–180, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39430_aug1.jpg,165.0,"150–180, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39430_aug2.jpg,165.0,"150–180, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39430_aug3.jpg,165.0,"150–180, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39430_aug4.jpg,165.0,"150–180, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\39430_aug5.jpg,165.0,"150–180, Pakistan (ancient region of Gandhara)"
artifact_dataset/augmented_images\323497_aug1.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323497_aug2.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323497_aug3.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323497_aug4.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323497_aug5.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323503_aug1.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323503_aug2.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323503_aug3.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323503_aug4.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323503_aug5.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323491_aug1.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323491_aug2.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323491_aug3.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323491_aug4.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323491_aug5.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323500_aug1.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323500_aug2.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323500_aug3.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323500_aug4.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323500_aug5.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323495_aug1.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323495_aug2.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323495_aug3.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323495_aug4.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323495_aug5.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323496_aug1.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323496_aug2.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323496_aug3.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323496_aug4.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323496_aug5.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323499_aug1.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323499_aug2.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323499_aug3.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323499_aug4.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323499_aug5.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323493_aug1.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323493_aug2.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323493_aug3.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323493_aug4.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323493_aug5.jpg,684.5,"early Islamic, 684–685 CE/65 A.H., Islamic"
artifact_dataset/augmented_images\323490_aug1.jpg,686.5,"early Islamic, 686–687 CE (?)/67 A.H. (?), Islamic"
artifact_dataset/augmented_images\323490_aug2.jpg,686.5,"early Islamic, 686–687 CE (?)/67 A.H. (?), Islamic"
artifact_dataset/augmented_images\323490_aug3.jpg,686.5,"early Islamic, 686–687 CE (?)/67 A.H. (?), Islamic"
artifact_dataset/augmented_images\323490_aug4.jpg,686.5,"early Islamic, 686–687 CE (?)/67 A.H. (?), Islamic"
